1.124302, -0.692277, 0.006507, 5.596060
1.129905, -0.692240, 0.006507, 5.596069
1.135687, -0.692203, 0.006507, 5.596078
1.141179, -0.692168, 0.006508, 5.596086
1.146682, -0.692132, 0.006508, 5.596094
1.152401, -0.692095, 0.006508, 5.596103
1.157891, -0.692060, 0.006509, 5.596111
1.163485, -0.692024, 0.006509, 5.596119
1.169082, -0.691988, 0.006509, 5.596128
1.174793, -0.691951, 0.006510, 5.596136
1.180292, -0.691915, 0.006510, 5.596144
1.185909, -0.691879, 0.006510, 5.596153
1.191481, -0.691843, 0.006511, 5.596161
1.197082, -0.691807, 0.006511, 5.596169
1.202657, -0.691771, 0.006511, 5.596177
1.208336, -0.691734, 0.006512, 5.596186
1.213849, -0.691699, 0.006512, 5.596194
1.219448, -0.691663, 0.006512, 5.596202
1.225048, -0.691626, 0.006513, 5.596210
1.230637, -0.691590, 0.006513, 5.596218
1.236237, -0.691554, 0.006513, 5.596226
1.241830, -0.691518, 0.006514, 5.596234
1.247439, -0.691482, 0.006514, 5.596242
1.253024, -0.691446, 0.006514, 5.596250
1.258733, -0.691409, 0.006515, 5.596259
1.264199, -0.691374, 0.006515, 5.596266
1.269794, -0.691337, 0.006515, 5.596274
1.275496, -0.691301, 0.006516, 5.596283
1.281109, -0.691264, 0.006516, 5.596291
1.286696, -0.691228, 0.006516, 5.596299
1.292290, -0.691192, 0.006517, 5.596306
1.297778, -0.691157, 0.006517, 5.596314
1.303526, -0.691120, 0.006517, 5.596322
1.309296, -0.691082, 0.006518, 5.596331
1.314565, -0.691048, 0.006518, 5.596338
1.320273, -0.691011, 0.006518, 5.596346
1.325869, -0.690975, 0.006519, 5.596354
1.331354, -0.690940, 0.006519, 5.596361
1.336954, -0.690904, 0.006519, 5.596369
1.342819, -0.690866, 0.006520, 5.596377
1.348144, -0.690831, 0.006520, 5.596385
1.353743, -0.690795, 0.006520, 5.596393
1.359516, -0.690758, 0.006521, 5.596401
1.364939, -0.690723, 0.006521, 5.596408
1.370666, -0.690686, 0.006521, 5.596416
1.376136, -0.690650, 0.006522, 5.596423
1.381734, -0.690614, 0.006522, 5.596431
1.387420, -0.690577, 0.006522, 5.596439
1.393005, -0.690541, 0.006523, 5.596447
1.398499, -0.690506, 0.006523, 5.596454
1.404178, -0.690469, 0.006523, 5.596462
1.409707, -0.690433, 0.006524, 5.596469
1.415291, -0.690397, 0.006524, 5.596477
1.420892, -0.690361, 0.006524, 5.596484
1.426491, -0.690325, 0.006525, 5.596492
1.432086, -0.690288, 0.006525, 5.596499
1.437804, -0.690252, 0.006525, 5.596507
1.443278, -0.690216, 0.006526, 5.596514
1.448884, -0.690180, 0.006526, 5.596522
1.454500, -0.690144, 0.006526, 5.596529
1.460083, -0.690107, 0.006527, 5.596537
1.465692, -0.690071, 0.006527, 5.596544
1.471279, -0.690035, 0.006527, 5.596552
1.476864, -0.689999, 0.006528, 5.596559
1.482462, -0.689963, 0.006528, 5.596566
1.488148, -0.689926, 0.006528, 5.596574
1.493755, -0.689889, 0.006529, 5.596581
1.499253, -0.689854, 0.006529, 5.596589
1.504925, -0.689817, 0.006529, 5.596596
1.510522, -0.689781, 0.006530, 5.596603
1.516042, -0.689745, 0.006530, 5.596610
1.521634, -0.689709, 0.006530, 5.596618
1.527362, -0.689672, 0.006531, 5.596625
1.532833, -0.689637, 0.006531, 5.596632
1.538551, -0.689600, 0.006531, 5.596640
1.544091, -0.689564, 0.006532, 5.596647
1.549773, -0.689527, 0.006532, 5.596654
1.555227, -0.689492, 0.006532, 5.596661
1.560930, -0.689455, 0.006533, 5.596668
1.566439, -0.689419, 0.006533, 5.596675
1.572011, -0.689383, 0.006533, 5.596682
1.577690, -0.689346, 0.006534, 5.596690
1.583209, -0.689310, 0.006534, 5.596697
1.588800, -0.689274, 0.006534, 5.596704
1.594401, -0.689238, 0.006535, 5.596711
1.599993, -0.689202, 0.006535, 5.596718
1.605604, -0.689165, 0.006535, 5.596725
1.611278, -0.689128, 0.006536, 5.596732
1.616787, -0.689093, 0.006536, 5.596739
1.622477, -0.689056, 0.006536, 5.596746
1.627977, -0.689020, 0.006537, 5.596753
1.633575, -0.688984, 0.006537, 5.596760
1.639176, -0.688948, 0.006537, 5.596767
1.644769, -0.688911, 0.006538, 5.596774
1.650361, -0.688875, 0.006538, 5.596781
1.655958, -0.688839, 0.006538, 5.596788
1.661663, -0.688802, 0.006539, 5.596795
1.667147, -0.688766, 0.006539, 5.596801
1.672822, -0.688730, 0.006539, 5.596808
1.678437, -0.688693, 0.006540, 5.596815
1.683930, -0.688658, 0.006540, 5.596822
1.689619, -0.688621, 0.006540, 5.596829
1.695224, -0.688584, 0.006541, 5.596836
1.700717, -0.688549, 0.006541, 5.596842
1.706401, -0.688512, 0.006541, 5.596849
1.712015, -0.688475, 0.006542, 5.596856
1.717655, -0.688439, 0.006542, 5.596863
1.723137, -0.688403, 0.006542, 5.596869
1.728730, -0.688367, 0.006543, 5.596876
1.734300, -0.688331, 0.006543, 5.596883
1.740059, -0.688294, 0.006543, 5.596890
1.745585, -0.688258, 0.006544, 5.596896
1.751076, -0.688222, 0.006544, 5.596903
1.756784, -0.688185, 0.006544, 5.596910
1.762319, -0.688149, 0.006545, 5.596916
1.767897, -0.688113, 0.006545, 5.596923
1.773487, -0.688077, 0.006545, 5.596929
1.779166, -0.688040, 0.006546, 5.596936
1.784684, -0.688004, 0.006546, 5.596943
1.790288, -0.687968, 0.006546, 5.596949
1.795886, -0.687931, 0.006547, 5.596956
1.801482, -0.687895, 0.006547, 5.596962
1.807159, -0.687858, 0.006547, 5.596969
1.812663, -0.687822, 0.006548, 5.596975
1.818281, -0.687786, 0.006548, 5.596982
1.823961, -0.687749, 0.006548, 5.596988
1.829558, -0.687713, 0.006549, 5.596995
1.835249, -0.687676, 0.006549, 5.597001
1.840876, -0.687639, 0.006549, 5.597008
1.846417, -0.687603, 0.006550, 5.597014
1.851834, -0.687568, 0.006550, 5.597020
1.857656, -0.687530, 0.006550, 5.597027
1.863025, -0.687496, 0.006551, 5.597033
1.868633, -0.687459, 0.006551, 5.597039
1.874347, -0.687422, 0.006551, 5.597046
1.880077, -0.687385, 0.006552, 5.597052
1.885416, -0.687350, 0.006552, 5.597058
1.891037, -0.687314, 0.006552, 5.597065
1.896637, -0.687277, 0.006553, 5.597071
1.902251, -0.687241, 0.006553, 5.597077
1.907822, -0.687205, 0.006553, 5.597084
1.913428, -0.687168, 0.006554, 5.597090
1.919046, -0.687132, 0.006554, 5.597096
1.924632, -0.687095, 0.006554, 5.597102
1.930206, -0.687059, 0.006555, 5.597109
1.935801, -0.687023, 0.006555, 5.597115
1.941386, -0.686986, 0.006555, 5.597121
1.947182, -0.686949, 0.006556, 5.597127
1.952582, -0.686914, 0.006556, 5.597133
1.958186, -0.686877, 0.006556, 5.597139
1.963883, -0.686840, 0.006557, 5.597146
1.969369, -0.686805, 0.006557, 5.597152
1.974983, -0.686768, 0.006557, 5.597158
1.980574, -0.686732, 0.006558, 5.597164
1.986211, -0.686695, 0.006558, 5.597170
1.992028, -0.686657, 0.006558, 5.597176
1.997365, -0.686623, 0.006559, 5.597182
2.003114, -0.686585, 0.006559, 5.597188
2.008547, -0.686550, 0.006559, 5.597194
2.014341, -0.686512, 0.006560, 5.597200
2.019768, -0.686477, 0.006560, 5.597206
2.025594, -0.686439, 0.006560, 5.597213
2.031033, -0.686404, 0.006561, 5.597218
2.036617, -0.686367, 0.006561, 5.597224
2.042340, -0.686330, 0.006561, 5.597230
2.047982, -0.686293, 0.006562, 5.597236
2.053415, -0.686258, 0.006562, 5.597242
2.059181, -0.686221, 0.006562, 5.597248
2.064528, -0.686186, 0.006563, 5.597254
2.070413, -0.686147, 0.006563, 5.597260
2.075714, -0.686113, 0.006563, 5.597266
2.081336, -0.686076, 0.006564, 5.597272
2.087027, -0.686039, 0.006564, 5.597277
2.092524, -0.686004, 0.006564, 5.597283
2.098125, -0.685967, 0.006565, 5.597289
2.103716, -0.685931, 0.006565, 5.597295
2.109405, -0.685894, 0.006565, 5.597301
2.115290, -0.685855, 0.006566, 5.597307
2.120556, -0.685821, 0.006566, 5.597312
2.126102, -0.685785, 0.006566, 5.597318
2.131818, -0.685748, 0.006567, 5.597324
2.137265, -0.685712, 0.006567, 5.597329
2.142966, -0.685675, 0.006567, 5.597335
2.148587, -0.685639, 0.006568, 5.597341
2.154070, -0.685603, 0.006568, 5.597347
2.159710, -0.685566, 0.006568, 5.597352
2.165284, -0.685530, 0.006569, 5.597358
2.170966, -0.685493, 0.006569, 5.597364
2.176579, -0.685456, 0.006569, 5.597369
2.182168, -0.685420, 0.006570, 5.597375
2.187687, -0.685384, 0.006570, 5.597381
2.193289, -0.685348, 0.006570, 5.597386
2.198885, -0.685311, 0.006571, 5.597392
2.204462, -0.685275, 0.006571, 5.597397
2.210163, -0.685238, 0.006571, 5.597403
2.215761, -0.685201, 0.006572, 5.597409
2.221256, -0.685165, 0.006572, 5.597414
2.227189, -0.685127, 0.006572, 5.597420
2.232439, -0.685092, 0.006573, 5.597425
2.238232, -0.685055, 0.006573, 5.597431
2.243820, -0.685018, 0.006573, 5.597436
2.249217, -0.684983, 0.006574, 5.597442
2.254915, -0.684946, 0.006574, 5.597447
2.260469, -0.684910, 0.006574, 5.597453
2.266038, -0.684873, 0.006575, 5.597458
2.271611, -0.684837, 0.006575, 5.597464
2.277323, -0.684800, 0.006575, 5.597469
2.282830, -0.684764, 0.006576, 5.597475
2.289496, -0.684721, 0.006576, 5.597481
2.294010, -0.684691, 0.006576, 5.597485
2.299621, -0.684655, 0.006577, 5.597491
2.305301, -0.684618, 0.006577, 5.597496
2.310965, -0.684581, 0.006577, 5.597502
2.316500, -0.684544, 0.006578, 5.597507
2.322103, -0.684508, 0.006578, 5.597512
2.327695, -0.684471, 0.006578, 5.597518
2.333212, -0.684436, 0.006579, 5.597523
2.338799, -0.684399, 0.006579, 5.597528
2.344402, -0.684363, 0.006579, 5.597533
2.350157, -0.684325, 0.006580, 5.597539
2.355598, -0.684289, 0.006580, 5.597544
2.361189, -0.684253, 0.006580, 5.597549
2.366772, -0.684217, 0.006581, 5.597555
2.372474, -0.684179, 0.006581, 5.597560
2.378055, -0.684143, 0.006581, 5.597565
2.383694, -0.684106, 0.006582, 5.597570
2.389252, -0.684070, 0.006582, 5.597576
2.394877, -0.684033, 0.006582, 5.597581
2.400361, -0.683997, 0.006583, 5.597586
2.406093, -0.683960, 0.006583, 5.597591
2.411556, -0.683924, 0.006583, 5.597596
2.417336, -0.683887, 0.006584, 5.597602
2.422861, -0.683851, 0.006584, 5.597607
2.428460, -0.683814, 0.006584, 5.597612
2.434045, -0.683778, 0.006585, 5.597617
2.439595, -0.683741, 0.006585, 5.597622
2.445280, -0.683704, 0.006585, 5.597627
2.450744, -0.683669, 0.006586, 5.597632
2.456465, -0.683631, 0.006586, 5.597637
2.462037, -0.683595, 0.006586, 5.597642
2.467546, -0.683559, 0.006587, 5.597647
2.473155, -0.683522, 0.006587, 5.597652
2.478735, -0.683486, 0.006587, 5.597657
2.484543, -0.683448, 0.006588, 5.597663
2.489932, -0.683413, 0.006588, 5.597667
2.495625, -0.683375, 0.006588, 5.597673
2.501251, -0.683339, 0.006589, 5.597678
2.506736, -0.683303, 0.006589, 5.597682
2.512151, -0.683267, 0.006589, 5.597687
2.518192, -0.683228, 0.006590, 5.597693
2.523619, -0.683193, 0.006590, 5.597697
2.529207, -0.683156, 0.006590, 5.597702
2.534686, -0.683120, 0.006591, 5.597707
2.540285, -0.683084, 0.006591, 5.597712
2.545891, -0.683047, 0.006591, 5.597717
2.551605, -0.683010, 0.006592, 5.597722
2.557075, -0.682974, 0.006592, 5.597727
2.562799, -0.682937, 0.006592, 5.597732
2.568276, -0.682901, 0.006593, 5.597737
2.573879, -0.682864, 0.006593, 5.597741
2.579587, -0.682827, 0.006593, 5.597746
2.585224, -0.682790, 0.006594, 5.597751
2.590668, -0.682754, 0.006594, 5.597756
2.596282, -0.682718, 0.006594, 5.597761
2.601985, -0.682680, 0.006595, 5.597766
2.607457, -0.682645, 0.006595, 5.597770
2.613050, -0.682608, 0.006595, 5.597775
2.618658, -0.682571, 0.006596, 5.597780
2.624260, -0.682535, 0.006596, 5.597785
2.629848, -0.682498, 0.006596, 5.597789
2.635567, -0.682461, 0.006597, 5.597794
2.641056, -0.682425, 0.006597, 5.597799
2.646860, -0.682387, 0.006597, 5.597804
2.652257, -0.682352, 0.006598, 5.597808
2.657865, -0.682315, 0.006598, 5.597813
2.663449, -0.682278, 0.006598, 5.597818
2.669055, -0.682242, 0.006599, 5.597822
2.674700, -0.682205, 0.006599, 5.597827
2.680427, -0.682167, 0.006599, 5.597832
2.685896, -0.682132, 0.006600, 5.597836
2.691432, -0.682095, 0.006600, 5.597841
2.697139, -0.682058, 0.006600, 5.597846
2.702953, -0.682020, 0.006601, 5.597851
2.708218, -0.681985, 0.006601, 5.597855
2.713818, -0.681949, 0.006601, 5.597859
2.719424, -0.681912, 0.006602, 5.597864
2.725026, -0.681875, 0.006602, 5.597869
2.730740, -0.681838, 0.006602, 5.597873
2.736209, -0.681802, 0.006603, 5.597878
2.741797, -0.681766, 0.006603, 5.597882
2.747552, -0.681728, 0.006603, 5.597887
2.752995, -0.681692, 0.006604, 5.597891
2.758607, -0.681656, 0.006604, 5.597896
2.764311, -0.681618, 0.006604, 5.597901
2.769792, -0.681582, 0.006605, 5.597905
2.775383, -0.681546, 0.006605, 5.597909
2.781150, -0.681508, 0.006605, 5.597914
2.786746, -0.681471, 0.006606, 5.597919
2.792391, -0.681434, 0.006606, 5.597923
2.797818, -0.681399, 0.006606, 5.597927
2.803499, -0.681362, 0.006607, 5.597932
2.809135, -0.681325, 0.006607, 5.597936
2.814737, -0.681288, 0.006607, 5.597941
2.820166, -0.681252, 0.006608, 5.597945
2.825795, -0.681216, 0.006608, 5.597950
2.831490, -0.681178, 0.006608, 5.597954
2.837092, -0.681142, 0.006609, 5.597958
2.842670, -0.681105, 0.006609, 5.597963
2.848185, -0.681069, 0.006609, 5.597967
2.853953, -0.681031, 0.006610, 5.597972
2.859392, -0.680995, 0.006610, 5.597976
2.865021, -0.680959, 0.006610, 5.597980
2.870596, -0.680922, 0.006611, 5.597984
2.876183, -0.680885, 0.006611, 5.597989
2.881874, -0.680848, 0.006611, 5.597993
2.887455, -0.680812, 0.006612, 5.597997
2.892954, -0.680775, 0.006612, 5.598002
2.898568, -0.680739, 0.006612, 5.598006
2.904173, -0.680702, 0.006613, 5.598010
2.909771, -0.680665, 0.006613, 5.598015
2.915459, -0.680628, 0.006613, 5.598019
2.921086, -0.680591, 0.006614, 5.598023
2.926566, -0.680555, 0.006614, 5.598027
2.932169, -0.680518, 0.006614, 5.598032
2.937737, -0.680482, 0.006615, 5.598036
2.943382, -0.680445, 0.006615, 5.598040
2.949050, -0.680408, 0.006615, 5.598044
2.954656, -0.680371, 0.006616, 5.598048
2.960131, -0.680335, 0.006616, 5.598053
2.965831, -0.680298, 0.006616, 5.598057
2.971442, -0.680261, 0.006617, 5.598061
2.977081, -0.680224, 0.006617, 5.598065
2.982638, -0.680187, 0.006618, 5.598069
2.988253, -0.680150, 0.006618, 5.598073
2.993757, -0.680114, 0.006618, 5.598077
2.999426, -0.680077, 0.006619, 5.598082
3.005010, -0.680041, 0.006619, 5.598086
3.010602, -0.680004, 0.006619, 5.598090
3.016233, -0.679967, 0.006620, 5.598094
3.021820, -0.679930, 0.006620, 5.598098
3.027352, -0.679894, 0.006620, 5.598102
3.032907, -0.679857, 0.006621, 5.598106
3.038503, -0.679821, 0.006621, 5.598110
3.044109, -0.679784, 0.006621, 5.598114
3.049810, -0.679746, 0.006622, 5.598118
3.055461, -0.679709, 0.006622, 5.598122
3.061011, -0.679673, 0.006622, 5.598126
3.066499, -0.679637, 0.006623, 5.598130
3.072075, -0.679600, 0.006623, 5.598134
3.077793, -0.679563, 0.006623, 5.598138
3.083397, -0.679526, 0.006624, 5.598142
3.089055, -0.679489, 0.006624, 5.598147
3.094467, -0.679453, 0.006624, 5.598150
3.100069, -0.679416, 0.006625, 5.598154
3.105665, -0.679380, 0.006625, 5.598158
3.111383, -0.679342, 0.006625, 5.598162
3.116863, -0.679306, 0.006626, 5.598166
3.122515, -0.679269, 0.006626, 5.598170
3.128201, -0.679232, 0.006626, 5.598174
3.133784, -0.679195, 0.006627, 5.598178
3.139268, -0.679159, 0.006627, 5.598182
3.144883, -0.679122, 0.006627, 5.598186
3.150502, -0.679085, 0.006628, 5.598190
3.156079, -0.679048, 0.006628, 5.598194
3.161691, -0.679012, 0.006628, 5.598197
3.167275, -0.678975, 0.006629, 5.598201
3.172870, -0.678938, 0.006629, 5.598205
3.178463, -0.678901, 0.006629, 5.598209
3.184170, -0.678864, 0.006630, 5.598213
3.189647, -0.678828, 0.006630, 5.598217
3.195258, -0.678791, 0.006630, 5.598221
3.200860, -0.678754, 0.006631, 5.598224
3.206443, -0.678717, 0.006631, 5.598228
3.212069, -0.678680, 0.006631, 5.598232
3.217765, -0.678643, 0.006632, 5.598236
3.223363, -0.678606, 0.006632, 5.598240
3.228970, -0.678569, 0.006632, 5.598243
3.234613, -0.678532, 0.006633, 5.598247
3.240016, -0.678497, 0.006633, 5.598251
3.245737, -0.678459, 0.006633, 5.598255
3.251210, -0.678423, 0.006634, 5.598258
3.256825, -0.678386, 0.006634, 5.598262
3.262424, -0.678349, 0.006634, 5.598266
3.268030, -0.678312, 0.006635, 5.598270
3.273737, -0.678275, 0.006635, 5.598273
3.279312, -0.678238, 0.006635, 5.598277
3.284907, -0.678201, 0.006636, 5.598281
3.290516, -0.678165, 0.006636, 5.598284
3.296124, -0.678128, 0.006636, 5.598288
3.301709, -0.678091, 0.006637, 5.598292
3.307237, -0.678055, 0.006637, 5.598295
3.312942, -0.678017, 0.006637, 5.598299
3.318435, -0.677981, 0.006638, 5.598303
3.324010, -0.677944, 0.006638, 5.598306
3.329635, -0.677907, 0.006638, 5.598310
3.335230, -0.677870, 0.006639, 5.598314
3.340836, -0.677833, 0.006639, 5.598317
3.346407, -0.677797, 0.006639, 5.598321
3.352026, -0.677760, 0.006640, 5.598324
3.357680, -0.677723, 0.006640, 5.598328
3.363187, -0.677686, 0.006640, 5.598332
3.369101, -0.677647, 0.006641, 5.598335
3.374517, -0.677612, 0.006641, 5.598339
3.379995, -0.677576, 0.006641, 5.598342
3.385720, -0.677538, 0.006642, 5.598346
3.391299, -0.677501, 0.006642, 5.598349
3.396778, -0.677465, 0.006642, 5.598353
3.402478, -0.677428, 0.006643, 5.598357
3.408071, -0.677391, 0.006643, 5.598360
3.413853, -0.677353, 0.006643, 5.598364
3.419504, -0.677315, 0.006644, 5.598367
3.424971, -0.677279, 0.006644, 5.598371
3.430479, -0.677243, 0.006644, 5.598374
3.435984, -0.677207, 0.006645, 5.598378
3.441702, -0.677169, 0.006645, 5.598381
3.447182, -0.677133, 0.006645, 5.598384
3.452860, -0.677096, 0.006646, 5.598388
3.458656, -0.677057, 0.006646, 5.598392
3.464004, -0.677022, 0.006646, 5.598395
3.469690, -0.676985, 0.006647, 5.598398
3.475402, -0.676947, 0.006647, 5.598402
3.480751, -0.676912, 0.006647, 5.598405
3.486450, -0.676874, 0.006648, 5.598409
3.492067, -0.676837, 0.006648, 5.598412
3.497679, -0.676800, 0.006648, 5.598415
3.503277, -0.676763, 0.006649, 5.598419
3.508838, -0.676727, 0.006649, 5.598422
3.514573, -0.676689, 0.006649, 5.598426
3.519937, -0.676654, 0.006650, 5.598429
3.525643, -0.676616, 0.006650, 5.598432
3.531332, -0.676578, 0.006650, 5.598436
3.536999, -0.676541, 0.006651, 5.598439
3.542408, -0.676505, 0.006651, 5.598442
3.548024, -0.676468, 0.006651, 5.598446
3.553710, -0.676431, 0.006652, 5.598449
3.559239, -0.676394, 0.006652, 5.598452
3.564735, -0.676358, 0.006652, 5.598456
3.570355, -0.676321, 0.006653, 5.598459
3.576063, -0.676283, 0.006653, 5.598462
3.581537, -0.676247, 0.006653, 5.598466
3.587235, -0.676210, 0.006654, 5.598469
3.592856, -0.676173, 0.006654, 5.598472
3.598322, -0.676137, 0.006654, 5.598475
3.604172, -0.676098, 0.006655, 5.598479
3.609738, -0.676061, 0.006655, 5.598482
3.615289, -0.676025, 0.006655, 5.598485
3.620968, -0.675987, 0.006656, 5.598489
3.626510, -0.675951, 0.006656, 5.598492
3.632142, -0.675913, 0.006656, 5.598495
3.637768, -0.675876, 0.006657, 5.598498
3.643209, -0.675840, 0.006657, 5.598502
3.648774, -0.675804, 0.006657, 5.598505
3.654387, -0.675767, 0.006658, 5.598508
3.659969, -0.675730, 0.006658, 5.598511
3.665489, -0.675693, 0.006658, 5.598514
3.671222, -0.675655, 0.006659, 5.598518
3.676716, -0.675619, 0.006659, 5.598521
3.682310, -0.675582, 0.006659, 5.598524
3.688141, -0.675544, 0.006660, 5.598527
3.693535, -0.675508, 0.006660, 5.598530
3.699100, -0.675471, 0.006660, 5.598533
3.704802, -0.675434, 0.006661, 5.598537
3.710392, -0.675397, 0.006661, 5.598540
3.715982, -0.675360, 0.006661, 5.598543
3.721493, -0.675323, 0.006662, 5.598546
3.727170, -0.675286, 0.006662, 5.598549
3.732677, -0.675250, 0.006662, 5.598552
3.738285, -0.675213, 0.006663, 5.598555
3.743879, -0.675176, 0.006663, 5.598558
3.749473, -0.675139, 0.006663, 5.598561
3.755088, -0.675102, 0.006664, 5.598564
3.760673, -0.675065, 0.006664, 5.598568
3.766277, -0.675028, 0.006664, 5.598571
3.771893, -0.674991, 0.006665, 5.598574
3.777483, -0.674954, 0.006665, 5.598577
3.783074, -0.674917, 0.006665, 5.598580
3.788664, -0.674880, 0.006666, 5.598583
3.794631, -0.674840, 0.006666, 5.598586
3.799951, -0.674805, 0.006666, 5.598589
3.805655, -0.674767, 0.006667, 5.598592
3.811159, -0.674731, 0.006667, 5.598595
3.816660, -0.674695, 0.006667, 5.598598
3.822474, -0.674656, 0.006668, 5.598601
3.827959, -0.674620, 0.006668, 5.598604
3.833630, -0.674582, 0.006668, 5.598607
3.839154, -0.674546, 0.006669, 5.598610
3.844738, -0.674509, 0.006669, 5.598613
